朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体,谥号,谥号-简体
清,張繼信,张继信,1903,光緒,29,,第3甲第144名,,,,,,,,
清,張德淵,张德渊,1903,光緒,29,,第3甲第93名,,,,,,,,
清,張自省,张自省,1903,光緒,29,,第3甲第113名,,,,,,,,
清,張濂,张濂,1903,光緒,29,,第2甲第12名,,,,,,,,
清,張家駿,张家骏,1903,光緒,29,,第2甲第20名,,,,,,,,
清,張之照,张之照,1903,光緒,29,,第2甲第58名,,,,,,,,
清,張治仁,张治仁,1903,光緒,29,,第3甲第90名,,,,,,,,
清,張祖蔭,张祖荫,1903,光緒,29,,第2甲第133名,,,,,,,,
清,張運魁,张运魁,1903,光緒,29,,第3甲第104名,,,,,,,,
清,張壽楠,张寿楠,1903,光緒,29,,第3甲第25名,,,,,,,,
清,張蔭椿,张荫椿,1903,光緒,29,,第2甲第41名,,,,,,,,
清,張孝慈,张孝慈,1903,光緒,29,,第3甲第39名,,,,,,,,
清,張坤,张坤,1903,光緒,29,,第2甲第16名,,,,,,,,
清,張恕琳,张恕琳,1903,光緒,29,,第2甲第9名,,,,,,,,
清,張忠沅,张忠沅,1903,光緒,29,,第3甲第31名,,,,,,,,
清,張書雲,张书云,1903,光緒,29,,第3甲第85名,,,,,,,,
清,張鳳喈,张凤喈,1903,光緒,29,,第3甲第61名,,,,,,,,
清,張鵬翔,张鹏翔,1903,光緒,29,,第3甲第99名,,,,,,,,
清,張銑,张铣,1903,光緒,29,,第3甲第52名,,,,,,,,
清,張智遠,张智远,1903,光緒,29,,第2甲第68名,,,,,,,,
清,水祖培,水祖培,1903,光緒,29,,第3甲第62名,,,,,,,,
清,孔昭晉,孔昭晋,1903,光緒,29,,第2甲第122名,,,,,,,,
清,孫寶書,孙宝书,1903,光緒,29,,第2甲第45名,,,,,,,,
清,孫迴瀾,孙回澜,1903,光緒,29,,第3甲第135名,,,,,,,,
清,孫智敏,孙智敏,1903,光緒,29,,第2甲第42名,,,,,,,,
清,武曾任,武曾任,1903,光緒,29,,第3甲第100名,,,,,,,,
清,孟廣範,孟广范,1903,光緒,29,,第3甲第155名,,,,,,,,
清,孟宗輿,孟宗舆,1903,光緒,29,,第3甲第127名,,,,,,,,
清,鄧榮輔,邓荣辅,1903,光緒,29,,第3甲第36名,,,,,,,,
清,邵章,邵章,1903,光緒,29,,第2甲第34名,,,,,,,,
清,何諶,何谌,1903,光緒,29,,第3甲第92名,,,,,,,,
清,何啓椿,何启椿,1903,光緒,29,,第2甲第98名,,,,,,,,
清,何壽章,何寿章,1903,光緒,29,,第3甲第74名,,,,,,,,
清,何品黎,何品黎,1903,光緒,29,,第3甲第105名,,,,,,,,
清,熊朝濱,熊朝滨,1903,光緒,29,,第3甲第34名,,,,,,,,
清,卓寶謀,卓宝谋,1903,光緒,29,,第3甲第12名,,,,,,,,
清,任承沆,任承沆,1903,光緒,29,,第2甲第53名,,,,,,,,
清,任祖瀾,任祖澜,1903,光緒,29,,第2甲第51名,,,,,,,,
清,欒駿聲,栾骏声,1903,光緒,29,,第3甲第3名,,,,,,,,
清,傅家瑞,傅家瑞,1903,光緒,29,,第3甲第16名,,,,,,,,
清,傅懷光,傅怀光,1903,光緒,29,,第3甲第137名,,,,,,,,
清,牛蘭,牛兰,1903,光緒,29,,第3甲第1名,,,,,,,,
清,朱德垣,朱德垣,1903,光緒,29,,第2甲第82名,,,,,,,,
清,朱寶璇,朱宝璇,1903,光緒,29,,第3甲第48名,,,,,,,,
清,朱壽朋,朱寿朋,1903,光緒,29,,第2甲第110名,,,,,,,,
清,朱楙春,朱楙春,1903,光緒,29,,第3甲第88名,,,,,,,,
清,朱國楨,朱国桢,1903,光緒,29,,第2甲第3名,,,,,,,,
清,朱篤慶,朱笃庆,1903,光緒,29,,第2甲第28名,,,,,,,,
清,朱燮元,朱燮元,1903,光緒,29,,第2甲第94名,,,,,,,,
清,魏元戴,魏元戴,1903,光緒,29,,第2甲第136名,,,,,,,,
清,魏垂象,魏垂象,1903,光緒,29,,第3甲第123名,,,,,,,,
清,魏家驊,魏家骅,1903,光緒,29,,第2甲第4名,,,,,,,,
清,吳庚,吴庚,1903,光緒,29,,第3甲第145名,,,,,,,,
清,吳烈,吴烈,1903,光緒,29,,第2甲第17名,,,,,,,,
清,吳建三,吴建三,1903,光緒,29,,第2甲第37名,,,,,,,,
清,吳璆,吴璆,1903,光緒,29,,第3甲第7名,,,,,,,,
清,吳鼎金,吴鼎金,1903,光緒,29,,第3甲第17名,,,,,,,,
清,吳黼藻,吴黼藻,1903,光緒,29,,第3甲第167名,,,,,,,,
清,吳嘉謨,吴嘉谟,1903,光緒,29,,第3甲第65名,,,,,,,,
清,吳增甲,吴增甲,1903,光緒,29,,第2甲第95名,,,,,,,,
清,和紳布,和绅布,1903,光緒,29,,第3甲第134名,,,,,,,,
清,程繼元,程继元,1903,光緒,29,,第2甲第137名,,,,,,,,
清,程起鳳,程起凤,1903,光緒,29,,第3甲第56名,,,,,,,,
清,程昌鼐,程昌鼐,1903,光緒,29,,第3甲第37名,,,,,,,,
清,侯延爽,侯延爽,1903,光緒,29,,第2甲第64名,,,,,,,,
清,侯來儀,侯来仪,1903,光緒,29,,第3甲第128名,,,,,,,,
清,解榮輅,解荣辂,1903,光緒,29,,第3甲第66名,,,,,,,,
清,鄒壽祺,邹寿祺,1903,光緒,29,,第3甲第63名,,,,,,,,
清,魯藩,鲁藩,1903,光緒,29,,第3甲第38名,,,,,,,,
清,紹先,绍先,1903,光緒,29,,第3甲第4名,,,,,,,,
清,仵墉,仵墉,1903,光緒,29,,第3甲第142名,,,,,,,,
清,徐謙,徐谦,1903,光緒,29,,第2甲第8名,,,,,,,,
清,徐紹熙,徐绍熙,1903,光緒,29,,第2甲第113名,,,,,,,,
清,徐沅,徐沅,1903,光緒,29,,第1甲第5名,,,,,,,,
清,徐士瀛,徐士瀛,1903,光緒,29,,第2甲第100名,,,,,,,,
清,徐彭齡,徐彭龄,1903,光緒,29,,第2甲第36名,,,,,,,,
清,徐冕,徐冕,1903,光緒,29,,第2甲第105名,,,,,,,,
清,宋功迪,宋功迪,1903,光緒,29,,第3甲第11名,,,,,,,,
清,宋嘉林,宋嘉林,1903,光緒,29,,第3甲第43名,,,,,,,,
清,汪應焜,汪应焜,1903,光緒,29,,第2甲第115名,,,,,,,,
清,汪春源,汪春源,1903,光緒,29,,第3甲第120名,,,,,,,,
清,汪昇遠,汪升远,1903,光緒,29,,第2甲第66名,,,,,,,,
清,馮善徵,冯善征,1903,光緒,29,,第2甲第1名,,,,,,,,
清,顧承曾,顾承曾,1903,光緒,29,,第2甲第78名,,,,,,,,
清,顧準曾,顾准曾,1903,光緒,29,,第2甲第23名,,,,,,,,
清,顧視高,顾视高,1903,光緒,29,,第2甲第123名,,,,,,,,
清,梁鴻藻,梁鸿藻,1903,光緒,29,,第3甲第41名,,,,,,,,
清,梁煥奎,梁焕奎,1903,光緒,29,,第2甲第8名,,,,,,,,
清,沈澤生,沈泽生,1903,光緒,29,,第2甲第117名,,,,,,,,
清,褚煥祖,褚焕祖,1903,光緒,29,,第3甲第50名,,,,,,,,
清,左霈,左霈,1903,光緒,29,,第1甲第2名,,,,,,,,
清,培成,培成,1903,光緒,29,,第3甲第111名,,,,,,,,
清,有德,有德,1903,光緒,29,,第3甲第77名,,,,,,,,
清,李慶萊,李庆莱,1903,光緒,29,,第2甲第15名,,,,,,,,
清,李文詔,李文诏,1903,光緒,29,,第3甲第156名,,,,,,,,
清,李玉振,李玉振,1903,光緒,29,,第2甲第109名,,,,,,,,
清,李維鈺,李维钰,1903,光緒,29,,第2甲第124名,,,,,,,,
清,李德星,李德星,1903,光緒,29,,第2甲第107名,,,,,,,,
清,李傚儒,李傚儒,1903,光緒,29,,第2甲第63名,,,,,,,,
清,李漢光,李汉光,1903,光緒,29,,第3甲第8名,,,,,,,,
清,李澤宸,李泽宸,1903,光緒,29,,第3甲第103名,,,,,,,,
清,李澤蘭,李泽兰,1903,光緒,29,,第2甲第71名,,,,,,,,
清,李海光,李海光,1903,光緒,29,,第2甲第75名,,,,,,,,
清,李肇律,李肇律,1903,光緒,29,,第3甲第59名,,,,,,,,
清,李華炳,李华炳,1903,光緒,29,,第2甲第103名,,,,,,,,
清,李世田,李世田,1903,光緒,29,,第3甲第42名,,,,,,,,
清,李坤,李坤,1903,光緒,29,,第2甲第35名,,,,,,,,
清,李增榮,李增荣,1903,光緒,29,,第3甲第55名,,,,,,,,
清,李泰,李泰,1903,光緒,29,,第3甲第136名,,,,,,,,
清,李盛鑾,李盛銮,1903,光緒,29,,第3甲第23名,,,,,,,,
清,李慎五,李慎五,1903,光緒,29,,第3甲第172名,,,,,,,,
清,袁永廉,袁永廉,1903,光緒,29,,第2甲第62名,,,,,,,,
清,袁家穀,袁家谷,1903,光緒,29,,第1甲第1名,,,,,,,,
清,袁祖光,袁祖光,1903,光緒,29,,第3甲第26名,,,,,,,,
清,袁大琖,袁大琖,1903,光緒,29,,第3甲第173名,,,,,,,,
清,袁嘉穀,袁嘉谷,1903,光緒,29,,第2甲第62名,,,,,,,,
清,彭立拭,彭立拭,1903,光緒,29,,第3甲第115名,,,,,,,,
清,彭紹宗,彭绍宗,1903,光緒,29,,第2甲第104名,,,,,,,,
清,彭士襄,彭士襄,1903,光緒,29,,第2甲第54名,,,,,,,,
清,荊育瓚,荆育瓒,1903,光緒,29,,第3甲第46名,,,,,,,,
清,靳志,靳志,1903,光緒,29,,第3甲第33名,,,,,,,,
清,董秉清,董秉清,1903,光緒,29,,第3甲第24名,,,,,,,,
清,藍文錦,蓝文锦,1903,光緒,29,,第2甲第88名,,,,,,,,
清,范之傑,范之杰,1903,光緒,29,,第2甲第11名,,,,,,,,
清,范振緒,范振绪,1903,光緒,29,,第3甲第132名,,,,,,,,
清,薩起巖,萨起岩,1903,光緒,29,,第3甲第84名,,,,,,,,
清,蕭應樁,萧应桩,1903,光緒,29,,第2甲第7名,,,,,,,,
清,蕭丙炎,萧丙炎,1903,光緒,29,,第2甲第126名,,,,,,,,
清,蕭湘,萧湘,1903,光緒,29,,第3甲第64名,,,,,,,,
清,蕭開瀛,萧开瀛,1903,光緒,29,,第3甲第40名,,,,,,,,
清,萬箎,万箎,1903,光緒,29,,第3甲第53名,,,,,,,,
清,樊海瀾,樊海澜,1903,光緒,29,,第3甲第58名,,,,,,,,
清,華宗智,华宗智,1903,光緒,29,,第2甲第129名,,,,,,,,
清,薛登道,薛登道,1903,光緒,29,,第2甲第106名,,,,,,,,
清,黃堃,黄堃,1903,光緒,29,,第3甲第108名,,,,,,,,
清,黃霦,黄霦,1903,光緒,29,,第3甲第163名,,,,,,,,
清,黃純垓,黄纯垓,1903,光緒,29,,第3甲第68名,,,,,,,,
清,黃兆枚,黄兆枚,1903,光緒,29,,第2甲第92名,,,,,,,,
清,黃韓鼎,黄韩鼎,1903,光緒,29,,第3甲第57名,,,,,,,,
清,黃居中,黄居中,1903,光緒,29,,第3甲第143名,,,,,,,,
清,黃錫朋,黄锡朋,1903,光緒,29,,第2甲第108名,,,,,,,,
清,黃敏孚,黄敏孚,1903,光緒,29,,第3甲第30名,,,,,,,,
清,黃光厚,黄光厚,1903,光緒,29,,第3甲第54名,,,,,,,,
清,蔡寶善,蔡宝善,1903,光緒,29,,第2甲第9名,,,,,,,,
清,葉景葵,叶景葵,1903,光緒,29,,第2甲第40名,,,,,,,,
清,杜述琮,杜述琮,1903,光緒,29,,第2甲第101名,,,,,,,,
清,杜光佑,杜光佑,1903,光緒,29,,第3甲第118名,,,,,,,,
清,林步隨,林步随,1903,光緒,29,,第3甲第96名,,,,,,,,
清,林棟,林栋,1903,光緒,29,,第3甲第166名,,,,,,,,
清,楊廷綸,杨廷纶,1903,光緒,29,,第2甲第114名,,,,,,,,
清,楊熊祥,杨熊祥,1903,光緒,29,,第3甲第29名,,,,,,,,
清,楊允升,杨允升,1903,光緒,29,,第3甲第28名,,,,,,,,
清,楊兆麟,杨兆麟,1903,光緒,29,,第1甲第3名,,,,,,,,
清,楊渭,杨渭,1903,光緒,29,,第2甲第17名,,,,,,,,
清,楊鴻發,杨鸿发,1903,光緒,29,,第2甲第80名,,,,,,,,
清,楊道霖,杨道霖,1903,光緒,29,,第2甲第15名,,,,,,,,
清,楊肇培,杨肇培,1903,光緒,29,,第2甲第79名,,,,,,,,
清,楊克烈,杨克烈,1903,光緒,29,,第3甲第159名,,,,,,,,
清,楊思,杨思,1903,光緒,29,,第3甲第45名,,,,,,,,
清,楊鳳翺,杨凤翺,1903,光緒,29,,第3甲第116名,,,,,,,,
清,郝繼貞,郝继贞,1903,光緒,29,,第3甲第44名,,,,,,,,
清,胡商彝,胡商彝,1903,光緒,29,,第3甲第80名,,,,,,,,
清,胡玉縉,胡玉缙,1903,光緒,29,,第1甲第6名,,,,,,,,
清,胡位咸,胡位咸,1903,光緒,29,,第2甲第81名,,,,,,,,
清,胡獻琳,胡献琳,1903,光緒,29,,第3甲第15名,,,,,,,,
清,胡大勛,胡大勋,1903,光緒,29,,第2甲第26名,,,,,,,,
清,胡藻,胡藻,1903,光緒,29,,第2甲第43名,,,,,,,,
清,胡嗣璦,胡嗣瑷,1903,光緒,29,,第2甲第2名,,,,,,,,
清,胡駿,胡骏,1903,光緒,29,,第2甲第97名,,,,,,,,
清,胡炳益,胡炳益,1903,光緒,29,,第2甲第4名,,,,,,,,
清,狄樓海,狄楼海,1903,光緒,29,,第3甲第171名,,,,,,,,
清,趙國光,赵国光,1903,光緒,29,,第3甲第35名,,,,,,,,
清,趙曾檣,赵曾樯,1903,光緒,29,,第3甲第20名,,,,,,,,
清,史寶安,史宝安,1903,光緒,29,,第2甲第47名,,,,,,,,
清,史國琛,史国琛,1903,光緒,29,,第2甲第61名,,,,,,,,
清,忠興,忠兴,1903,光緒,29,,第3甲第154名,,,,,,,,
清,秦錫鎮,秦锡镇,1903,光緒,29,,第1甲第7名,,,,,,,,
清,哲克登額,哲克登额,1903,光緒,29,,第3甲第169名,,,,,,,,
清,曹佐武,曹佐武,1903,光緒,29,,第3甲第121名,,,,,,,,
清,曹典初,曹典初,1903,光緒,29,,第2甲第6名,,,,,,,,
清,賴際熙,赖际熙,1903,光緒,29,,第2甲第76名,,,,,,,,
清,易順豫,易顺豫,1903,光緒,29,,第3甲第13名,,,,,,,,
清,恩華,恩华,1903,光緒,29,,第3甲第107名,,,,,,,,
清,田步蟾,田步蟾,1903,光緒,29,,第2甲第19名,,,,,,,,
清,田毓璠,田毓璠,1903,光緒,29,,第2甲第91名,,,,,,,,
清,呂彥枚,吕彦枚,1903,光緒,29,,第3甲第32名,,,,,,,,
清,呂調元,吕调元,1903,光緒,29,,第3甲第133名,,,,,,,,
清,呂濬堃,吕濬堃,1903,光緒,29,,第3甲第122名,,,,,,,,
清,呂興周,吕兴周,1903,光緒,29,,第2甲第55名,,,,,,,,
清,景凌霄,景凌霄,1903,光緒,29,,第3甲第21名,,,,,,,,
清,羅良鑑,罗良鉴,1903,光緒,29,,第2甲第2名,,,,,,,,
清,單鎮,单镇,1903,光緒,29,,第2甲第56名,,,,,,,,
清,路士桓,路士桓,1903,光緒,29,,第2甲第134名,,,,,,,,
清,馬育麟,马育麟,1903,光緒,29,,第3甲第83名,,,,,,,,
清,馬天翮,马天翮,1903,光緒,29,,第3甲第106名,,,,,,,,
清,馬晉,马晋,1903,光緒,29,,第3甲第6名,,,,,,,,
清,馬廷弼,马廷弼,1903,光緒,29,,第3甲第164名,,,,,,,,
清,馬君實,马君实,1903,光緒,29,,第3甲第73名,馬振憲,马振宪,,,,,,
清,馬進修,马进修,1903,光緒,29,,第3甲第110名,,,,,,,,
清,馬駿昌,马骏昌,1903,光緒,29,,第3甲第150名,,,,,,,,
清,區大典,区大典,1903,光緒,29,,第2甲第33名,,,,,,,,
清,區大原,区大原,1903,光緒,29,,第3甲第146名,,,,,,,,
清,劉彝鼎,刘彝鼎,1903,光緒,29,,第2甲第111名,,,,,,,,
清,劉道春,刘道春,1903,光緒,29,,第3甲第81名,,,,,,,,
清,劉敬,刘敬,1903,光緒,29,,第2甲第96名,,,,,,,,
清,劉春堂,刘春堂,1903,光緒,29,,第3甲第151名,,,,,,,,
清,劉思明,刘思明,1903,光緒,29,,第3甲第98名,,,,,,,,
清,劉鳳起,刘凤起,1903,光緒,29,,第2甲第22名,,,,,,,,
清,劉焜,刘焜,1903,光緒,29,,第2甲第70名,,,,,,,,
清,陸鴻儀,陆鸿仪,1903,光緒,29,,第2甲第29名,,,,,,,,
清,陳雲誥,陈云诰,1903,光緒,29,,第2甲第83名,,,,,,,,
清,陳德昌,陈德昌,1903,光緒,29,,第3甲第78名,,,,,,,,
清,陳黼宸,陈黼宸,1903,光緒,29,,第2甲第52名,,,,,,,,
清,陳其桐,陈其桐,1903,光緒,29,,第3甲第162名,,,,,,,,
清,陳樹勳,陈树勋,1903,光緒,29,,第2甲第84名,,,,,,,,
清,陳旭仁,陈旭仁,1903,光緒,29,,第2甲第50名,,,,,,,,
清,陳敬第,陈敬第,1903,光緒,29,,第2甲第38名,,,,,,,,
清,陳中孚,陈中孚,1903,光緒,29,,第3甲第19名,,,,,,,,
清,陳國祥,陈国祥,1903,光緒,29,,第2甲第131名,,,,,,,,
清,陳曾壽,陈曾寿,1903,光緒,29,,第2甲第116名,,,,,,,,
清,陳畬,陈畬,1903,光緒,29,,第3甲第124名,,,,,,,,
清,陳鈞,陈钧,1903,光緒,29,,第3甲第9名,,,,,,,,
清,陳煜庠,陈煜庠,1903,光緒,29,,第3甲第101名,,,,,,,,
清,陳耀墀,陈耀墀,1903,光緒,29,,第3甲第148名,,,,,,,,
清,周廷幹,周廷乾,1903,光緒,29,,第3甲第139名,,,,,,,,
清,周汝敦,周汝敦,1903,光緒,29,,第3甲第153名,,,,,,,,
清,周傑,周杰,1903,光緒,29,,第2甲第130名,,,,,,,,
清,周蘊良,周蕴良,1903,光緒,29,,第2甲第49名,,,,,,,,
清,周旭,周旭,1903,光緒,29,,第3甲第125名,,,,,,,,
清,周鏞,周镛,1903,光緒,29,,第2甲第74名,,,,,,,,
清,陶炯照,陶炯照,1903,光緒,29,,第1甲第4名,,,,,,,,
清,段士俊,段士俊,1903,光緒,29,,第2甲第132名,,,,,,,,
清,關文彬,关文彬,1903,光緒,29,,第2甲第89名,,,,,,,,
清,關捷山,关捷山,1903,光緒,29,,第3甲第138名,,,,,,,,
清,關陳謩,关陈謩,1903,光緒,29,,第3甲第22名,,,,,,,,
清,閻廷獻,阎廷献,1903,光緒,29,,第3甲第117名,,,,,,,,
清,閻希仁,阎希仁,1903,光緒,29,,第3甲第102名,,,,,,,,
清,金文田,金文田,1903,光緒,29,,第3甲第79名,,,,,,,,
清,金兆豐,金兆丰,1903,光緒,29,,第2甲第5名,,,,,,,,
清,翁長芳,翁长芳,1903,光緒,29,,第3甲第75名,,,,,,,,
清,俞樹棠,俞树棠,1903,光緒,29,,第3甲第157名,,,,,,,,
清,俞陛雲,俞陛云,1903,光緒,29,,第1甲第18名,,,,,,,,
清,姜宗泰,姜宗泰,1903,光緒,29,,第3甲第140名,,,,,,,,
清,曾肇嘉,曾肇嘉,1903,光緒,29,,第3甲第82名,,,,,,,,
清,曾蘭春,曾兰春,1903,光緒,29,,第3甲第141名,,,,,,,,
清,曾熙,曾熙,1903,光緒,29,,第2甲第121名,,,,,,,,
清,曾光爔,曾光爔,1903,光緒,29,,第2甲第138名,,,,,,,,
清,余登雲,余登云,1903,光緒,29,,第3甲第97名,,,,,,,,
清,鍾麟,钟麟,1903,光緒,29,,第3甲第126名,,,,,,,,
清,錢振鍠,钱振锽,1903,光緒,29,,第2甲第44名,,,,,,,,
清,錢鑅,钱鑅,1903,光緒,29,,第1甲第6名,,,,,,,,
清,鈕澤晟,钮泽晟,1903,光緒,29,,第2甲第120名,,,,,,,,
清,鄭廷琮,郑廷琮,1903,光緒,29,,第3甲第70名,,,,,,,,
清,鄭家溉,郑家溉,1903,光緒,29,,第2甲第46名,,,,,,,,
清,鄭煇典,郑𪸩典,1903,光緒,29,,第3甲第72名,,,,,,,,
清,尚秉和,尚秉和,1903,光緒,29,,第2甲第59名,,,,,,,,
清,尚光鉞,尚光钺,1903,光緒,29,,第3甲第95名,,,,,,,,
清,常麟書,常麟书,1903,光緒,29,,第3甲第87名,,,,,,,,
清,高遵章,高遵章,1903,光緒,29,,第2甲第99名,,,,,,,,
清,高嘉仁,高嘉仁,1903,光緒,29,,第3甲第49名,,,,,,,,
清,高毓浵,高毓浵,1903,光緒,29,,第2甲第27名,,,,,,,,
清,唐瑞銅,唐瑞铜,1903,光緒,29,,第2甲第7名,,,,,,,,
清,唐樹彤,唐树彤,1903,光緒,29,,第3甲第51名,,,,,,,,
清,楊繩藻,杨绳藻,1899,光緒,25,,第3甲第2名,,,,,,,,
清,賴瑾,赖瑾,1899,光緒,25,,第2甲第57名,,,,,,,,
清,鄧邦述,邓邦述,1898,光緒,24,,二甲五十九名,,,正闇,正暗,三李庵/孝先/寒瘦山房/懬齋/漚夢/百靖齋/穴硯齋/群碧樓/蓼園/雙漚居,三李庵/孝先/寒瘦山房/懬斋/沤梦/百靖斋/穴砚斋/群碧楼/蓼园/双沤居,,
清,索綽絡蔭桓,索绰络荫桓,1898,光緒,24,,,,,,,,,,
清,李稷勳,李稷勋,1898,光緒,24,,,,,伯子/伯粢/姚琴,伯子/伯粢/姚琴,,,,
清,阿聯,阿联,1898,光緒,24,,,,,,,,,,
清,袁勵準,袁励准,1898,光緒,24,,,,,珏生,珏生,恐高寒齋,恐高寒斋,,
清,錢能訓,钱能训,1898,光緒,24,,,,,幹丞/幹臣,干丞/乾臣,,,,
清,黃誥,黄诰,1898,光緒,24,,,,,,,,,,
清,石爾得和榮光,石尔得和荣光,1898,光緒,24,,,,,,,,,,
清,陳驤,陈骧,1898,光緒,24,,,,,子騰,子腾,,,,
清,傅增湘,傅增湘,1898,光緒,24,,,,,沅叔,沅叔,,,,
清,王世相,王世相,1898,光緒,24,,,,,,,,,,
清,朱彭壽,朱彭寿,1898,光緒,24,,第2甲第11名,,,,,,,,
清,范軾,范轼,1898,光緒,24,,第2甲第16名,,,亦坡,亦坡,眉生/秀蕻園,眉生/秀蕻园,,
清,趙椿年,赵椿年,1898,光緒,24,,,,,劍秋/春木,剑秋/春木,坡鄰/坡鄰老人/覃研齋,坡邻/坡邻老人/覃研斋,,
清,魏家驊,魏家骅,1898,光緒,24,,第2甲第3名,,,,,,,,
清,孟錫珏,孟锡珏,1898,光緒,24,,,孟錫珏,孟锡珏,玉雙,玉双,,,,
清,愛新覺羅壽富,爱新觉罗寿富,1898,光緒,24,,,愛新覺羅壽富,爱新觉罗寿富,伯茀,伯茀,菊客,菊客,,
清,廖佩珣,廖佩珣,1898,光緒,24,,第2甲第102名,,,,,,,,
清,方正,方正,1898,光緒,24,,第3甲第157名,,,,,,,,
清,方雷,方雷,1898,光緒,24,,第3甲第20名,,,,,,,,
清,方象堃,方象堃,1898,光緒,24,,第2甲第129名,,,,,,,,
清,唐景崙,唐景仑,1898,光緒,24,,第3甲第101名,,,,,,,,
清,唐毓麟,唐毓麟,1898,光緒,24,,第3甲第110名,,,,,,,,
清,文斌,文斌,1898,光緒,24,,第2甲第84名,,,,,,,,
清,文傑,文杰,1898,光緒,24,,第3甲第44名,,,,,,,,
清,章廷黻,章廷黻,1898,光緒,24,,第2甲第58名,,,,,,,,
清,章際治,章际治,1898,光緒,24,,第2甲第82名,,,,,,,,
清,龍學泰,龙学泰,1898,光緒,24,,第2甲第75名,,,,,,,,
清,龍煥綸,龙焕纶,1898,光緒,24,,第3甲第60名,,,,,,,,
清,譚文蔚,谭文蔚,1898,光緒,24,,第3甲第36名,,,,,,,,
清,端木棻,端木棻,1898,光緒,24,,第3甲第180名,,,,,,,,
清,計登瀛,计登瀛,1898,光緒,24,,第3甲第139名,,,,,,,,
清,謝緒璠,谢绪璠,1898,光緒,24,,第2甲第148名,,,,,,,,
清,謝家治,谢家治,1898,光緒,24,,第3甲第123名,,,,,,,,
清,郭日章,郭日章,1898,光緒,24,,第2甲第143名,,,,,,,,
清,郭思賡,郭思赓,1898,光緒,24,,第2甲第96名,,,,,,,,
清,郭顯球,郭显球,1898,光緒,24,,第3甲第82名,,,,,,,,
清,施愚,施愚,1898,光緒,24,,第2甲第15名,,,,,,,,
清,許鄧起樞,许邓起枢,1898,光緒,24,,第2甲第136名,,,,,,,,
清,許汝棻,许汝棻,1898,光緒,24,,第2甲第25名,,,,,,,,
清,王元綎,王元綎,1898,光緒,24,,第3甲第135名,,,,,,,,
清,王可培,王可培,1898,光緒,24,,第3甲第91名,,,,,,,,
清,王廷材,王廷材,1898,光緒,24,,第3甲第95名,,,,,,,,
清,王廷揚,王廷扬,1898,光緒,24,,第3甲第50名,,,,,,,,
清,王儀通,王仪通,1898,光緒,24,,第3甲第88名,,,,,,,,
清,王守恂,王守恂,1898,光緒,24,,第3甲第15名,,,,,,,,
清,王定安,王定安,1898,光緒,24,,第3甲第146名,,,,,,,,
清,王㵑,王㵑,1898,光緒,24,,第3甲第190名,,,,,,,,
清,王士傑,王士杰,1898,光緒,24,,第2甲第90名,,,,,,,,
清,王希賢,王希贤,1898,光緒,24,,第2甲第131名,,,,,,,,
清,王芹芳,王芹芳,1898,光緒,24,,第2甲第114名,,,,,,,,
清,王蘭庭,王兰庭,1898,光緒,24,,第3甲第96名,,,,,,,,
清,王世奎,王世奎,1898,光緒,24,,第3甲第183名,,,,,,,,
清,王拔羣,王拔群,1898,光緒,24,,第2甲第118名,,,,,,,,
清,王恩衍,王恩衍,1898,光緒,24,,第3甲第1名,,,,,,,,
清,王闊城,王阔城,1898,光緒,24,,第2甲第149名,,,,,,,,
清,王熾昌,王炽昌,1898,光緒,24,,第3甲第175名,,,,,,,,
清,聶謙吉,聂谦吉,1898,光緒,24,,第2甲第111名,,,,,,,,
清,丁維魯,丁维鲁,1898,光緒,24,,第2甲第26名,,,,,,,,
清,丁錫祜,丁锡祜,1898,光緒,24,,第3甲第9名,,,,,,,,
清,夏先鼎,夏先鼎,1898,光緒,24,,第3甲第56名,,,,,,,,
清,夏壽田,夏寿田,1898,光緒,24,,第1甲第2名,,,,,,,,
清,夏同龢,夏同龢,1898,光緒,24,,第1甲第1名,,,,,,,,
清,于廷琛,于廷琛,1898,光緒,24,,第3甲第134名,,,,,,,,
清,于式棱,于式棱,1898,光緒,24,,第2甲第36名,,,,,,,,
清,于鳳閣,于凤阁,1898,光緒,24,,第2甲第145名,,,,,,,,
清,于銘訓,于铭训,1898,光緒,24,,第3甲第43名,,,,,,,,
清,石光暹,石光暹,1898,光緒,24,,第2甲第109名,,,,,,,,
清,雲祥,云祥,1898,光緒,24,,第2甲第66名,,,,,,,,
清,張三銓,张三铨,1898,光緒,24,,第3甲第106名,,,,,,,,
清,張百禥,张百禥,1898,光緒,24,,第2甲第43名,,,,,,,,
清,張孚襄,张孚襄,1898,光緒,24,,第3甲第42名,,,,,,,,
清,張傑,张杰,1898,光緒,24,,第2甲第123名,,,,,,,,
清,張綱,张纲,1898,光緒,24,,第3甲第174名,,,,,,,,
清,張之埏,张之埏,1898,光緒,24,,第3甲第145名,,,,,,,,
清,張鴻基,张鸿基,1898,光緒,24,,第2甲第33名,,,,,,,,
清,張斯鈺,张斯钰,1898,光緒,24,,第3甲第99名,,,,,,,,
清,張權,张权,1898,光緒,24,,第3甲第63名,,,,,,,,
清,張梅亭,张梅亭,1898,光緒,24,,第3甲第47名,,,,,,,,
清,張本謨,张本谟,1898,光緒,24,,第3甲第166名,,,,,,,,
