所属朝代,姓名,姓名-简体,登科朝代,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体
清,王誠羲,王诚羲,清,1886,光緒,12,,,,,,,,
中华民国,王榮商,王荣商,清,1886,光緒,12,,,,,友萊,友莱,容膝軒,容膝轩
中华民国,秦樹聲,秦树声,清,1886,光緒,12,,,,,右衡/幼衡,右衡/幼衡,乖庵/又衡/宥橫/宥衡/晦明/晦鳴,乖庵/又衡/宥横/宥衡/晦明/晦鸣
中华民国,博爾濟吉特瑞洵,博尔济吉特瑞洵,清,1886,光緒,12,,,,,信夫/景蘇,信夫/景苏,坦園/天乞居士/天乞老人/散木居/景甦/覺遲/退厂,坦园/天乞居士/天乞老人/散木居/景苏/觉迟/退厂
中华民国,張元奇,张元奇,清,1886,光緒,12,,,,,君常/珍午,君常/珍午,珍五/薑齋,珍五/姜斋
中华民国,彭述,彭述,清,1886,光緒,12,,,,,,,向青,向青
中华民国,馮煦,冯煦,清,1886,光緒,12,,一甲三名,,,夢華,梦华,蒿叟/蒿盦/蒿隱,蒿叟/蒿盦/蒿隐
清,愛新覺羅景厚,爱新觉罗景厚,清,1886,光緒,12,,第一名,,,敦甫/燮甫,敦甫/燮甫,,
中华民国,沈曾桐,沈曾桐,清,1886,光緒,12,,,,,紫封,紫封,,
中华民国,陳田,陈田,清,1886,光緒,12,,,,,松珊,松珊,,
中华民国,陳夔龍,陈夔龙,清,1886,光緒,12,,,,,小石/筱石,小石/筱石,,
清,葉在琦,叶在琦,清,1886,光緒,12,,,,,肖韓,肖韩,,
清,楊聖清,杨圣清,清,1886,光緒,12,,,,,,,,
清,楊士驤,杨士骧,清,1886,光緒,12,,,,,萍石,萍石,蓮府/蓮甫,莲府/莲甫
中华民国,吳品珩,吴品珩,清,1886,光緒,12,,,,,佩葱,佩葱,,
清,吳鴻甲,吴鸿甲,清,1886,光緒,12,,,,,唱初,唱初,昶仙,昶仙
清,周承光,周承光,清,1886,光緒,12,,,,,紫垣,紫垣,,
中华民国,周爰諏,周爰诹,清,1886,光緒,12,,,,,政伯,政伯,,
清,雷天柱,雷天柱,清,1886,光緒,12,,,,,,,,
中华民国,宋育仁,宋育仁,清,1886,光緒,12,,,,,,,,
中华民国,李翊煌,李翊煌,清,1886,光緒,12,,,,,,,,
中华民国,高覲昌,高觐昌,清,1886,光緒,12,,,,,葵北,葵北,省盦,省盦
清,劉孚京,刘孚京,清,1886,光緒,12,,第2甲第79名,,,鎬仲,镐仲,求放心齋/繡巖,求放心斋/绣岩
中华民国,余肇康,余肇康,清,1886,光緒,12,,第2甲第25名,,,堯衢,尧衢,倦知老人/敏齋,倦知老人/敏斋
中华民国,鄒嘉來,邹嘉来,清,1886,光緒,12,,第2甲第123名,,,,,,
中华民国,張燮堂,张燮堂,清,1886,光緒,12,,第2甲第19名,,,季理,季理,,
中华民国,陳遹聲,陈遹声,清,1886,光緒,12,,第2甲第40名,,,蓉曙/駿公,蓉曙/骏公,悔門,悔门
清,吳炳,吴炳,清,1886,光緒,12,,,,,,,,
清,童春,童春,清,1886,光緒,12,,第2甲第57名,,,,,,
清,鹿瀛理,鹿瀛理,清,1886,光緒,12,,第2甲第63名,,,,,,
清,龐紹統,庞绍统,清,1886,光緒,12,,第3甲第73名,,,,,,
清,方培愷,方培恺,清,1886,光緒,12,,第2甲第107名,,,,,,
清,唐國珍,唐国珍,清,1886,光緒,12,,第3甲第163名,,,,,,
清,唐則璲,唐则璲,清,1886,光緒,12,,第3甲第38名,,,,,,
清,文德馨,文德馨,清,1886,光緒,12,,第2甲第114名,,,,,,
清,章紹洙,章绍洙,清,1886,光緒,12,,第2甲第77名,,,,,,
清,譚國恩,谭国恩,清,1886,光緒,12,,第3甲第28名,,,,,,
清,龔其藻,龚其藻,清,1886,光緒,12,,第3甲第96名,,,,,,
清,謝元麒,谢元麒,清,1886,光緒,12,,第2甲第8名,,,,,,
清,謝崇基,谢崇基,清,1886,光緒,12,,第3甲第39名,,,,,,
清,謝昌年,谢昌年,清,1886,光緒,12,,第3甲第97名,,,,,,
清,許源清,许源清,清,1886,光緒,12,,第3甲第173名,,,,,,
清,許益謙,许益谦,清,1886,光緒,12,,第3甲第133名,,,,,,
清,麟瑞,麟瑞,清,1886,光緒,12,,第3甲第105名,,,,,,
清,王文毓,王文毓,清,1886,光緒,12,,第3甲第1名,,,,,,
清,王玉山,王玉山,清,1886,光緒,12,,第3甲第149名,,,,,,
清,王承益,王承益,清,1886,光緒,12,,第2甲第84名,,,,,,
清,王秉籙,王秉箓,清,1886,光緒,12,,第3甲第156名,,,,,,
清,王維德,王维德,清,1886,光緒,12,,第3甲第185名,,,,,,
清,王皋,王皋,清,1886,光緒,12,,第3甲第146名,,,,,,
清,王守訓,王守训,清,1886,光緒,12,,第3甲第115名,,,,,,
清,王寰清,王寰清,清,1886,光緒,12,,第3甲第178名,,,,,,
清,王源瀚,王源瀚,清,1886,光緒,12,,第3甲第117名,,,,,,
清,王肇修,王肇修,清,1886,光緒,12,,第3甲第168名,,,,,,
清,王基磐,王基磐,清,1886,光緒,12,,第2甲第96名,,,,,,
清,王蔭槐,王荫槐,清,1886,光緒,12,,第2甲第14名,,,,,,
清,王葆琛,王葆琛,清,1886,光緒,12,,第3甲第62名,,,,,,
清,王樹枬,王树枬,清,1886,光緒,12,,第3甲第48名,,,,,,
清,王國慶,王国庆,清,1886,光緒,12,,第3甲第81名,,,,,,
清,王明德,王明德,清,1886,光緒,12,,第2甲第109名,,,,,,
清,王人文,王人文,清,1886,光緒,12,,第3甲第132名,,,,,,
清,王榮先,王荣先,清,1886,光緒,12,,第3甲第80名,,,,,,
清,聶佐虞,聂佐虞,清,1886,光緒,12,,第3甲第182名,,,,,,
清,丁秉乾,丁秉乾,清,1886,光緒,12,,第2甲第18名,,,,,,
清,丁良翰,丁良翰,清,1886,光緒,12,,第2甲第78名,,,,,,
清,丁照,丁照,清,1886,光緒,12,,第3甲第177名,,,,,,
清,夏保彝,夏保彝,清,1886,光緒,12,,第3甲第76名,,,,,,
清,夏汝鏞,夏汝镛,清,1886,光緒,12,,第3甲第120名,,,,,,
清,于齊慶,于齐庆,清,1886,光緒,12,,第2甲第16名,,,,,,
清,石鏡潢,石镜潢,清,1886,光緒,12,,第3甲第8名,,,,,,
清,張慶翎,张庆翎,清,1886,光緒,12,,第3甲第42名,,,,,,
清,張六翮,张六翮,清,1886,光緒,12,,第3甲第153名,,,,,,
清,張丕基,张丕基,清,1886,光緒,12,,第3甲第74名,,,,,,
清,張登瀛,张登瀛,清,1886,光緒,12,,第2甲第88名,,,,,,
清,張僖,张僖,清,1886,光緒,12,,第2甲第53名,,,,,,
清,張阜成,张阜成,清,1886,光緒,12,,第3甲第67名,,,,,,
清,張良暹,张良暹,清,1886,光緒,12,,第3甲第89名,,,,,,
清,張堯淦,张尧淦,清,1886,光緒,12,,第3甲第107名,,,,,,
清,張星吉,张星吉,清,1886,光緒,12,,第2甲第5名,,,,,,
清,張則周,张则周,清,1886,光緒,12,,第3甲第16名,,,,,,
清,張驤,张骧,清,1886,光緒,12,,第3甲第93名,,,,,,
清,張燮霖,张燮霖,清,1886,光緒,12,,第3甲第100名,,,,,,
清,斐作則,斐作则,清,1886,光緒,12,,第3甲第138名,,,,,,
清,斐景福,斐景福,清,1886,光緒,12,,第3甲第4名,,,,,,
清,瑞洵,瑞洵,清,1886,光緒,12,,第2甲第100名,,,,,,
清,孔憲教,孔宪教,清,1886,光緒,12,,第2甲第67名,,,,,,
清,孫綜源,孙综源,清,1886,光緒,12,,第2甲第62名,,,,,,
清,孫錫第,孙锡第,清,1886,光緒,12,,第2甲第23名,,,,,,
清,鄧士芬,邓士芬,清,1886,光緒,12,,第3甲第17名,,,,,,
清,承德,承德,清,1886,光緒,12,,第2甲第126名,,,,,,
清,尹殿颺,尹殿飏,清,1886,光緒,12,,第2甲第86名,,,,,,
清,秉彝,秉彝,清,1886,光緒,12,,第2甲第111名,,,,,,
清,何應心,何应心,清,1886,光緒,12,,第3甲第130名,,,,,,
清,何文耀,何文耀,清,1886,光緒,12,,第3甲第98名,,,,,,
清,何聯禧,何联禧,清,1886,光緒,12,,第3甲第43名,,,,,,
清,何守謙,何守谦,清,1886,光緒,12,,第3甲第27名,,,,,,
清,何達聰,何达聪,清,1886,光緒,12,,第3甲第128名,,,,,,
清,熊拜昌,熊拜昌,清,1886,光緒,12,,第3甲第127名,,,,,,
清,熊冠斗,熊冠斗,清,1886,光緒,12,,第3甲第88名,,,,,,
清,柴作舟,柴作舟,清,1886,光緒,12,,第2甲第93名,,,,,,
清,任右觀,任右观,清,1886,光緒,12,,第3甲第79名,,,,,,
清,傅彥瑞,傅彦瑞,清,1886,光緒,12,,第3甲第40名,,,,,,
清,傅秉鑒,傅秉鉴,清,1886,光緒,12,,第3甲第34名,,,,,,
清,傅漢章,傅汉章,清,1886,光緒,12,,第3甲第162名,,,,,,
清,仇繼恆,仇继恒,清,1886,光緒,12,,第2甲第71名,,,,,,
清,德壽,德寿,清,1886,光緒,12,,第3甲第181名,,,,,,
清,續會,续会,清,1886,光緒,12,,第3甲第158名,,,,,,
清,朱廷熙,朱廷熙,清,1886,光緒,12,,第2甲第27名,,,,,,
清,朱汝賡,朱汝赓,清,1886,光緒,12,,第3甲第68名,,,,,,
清,朱士黻,朱士黻,清,1886,光緒,12,,第3甲第31名,,,,,,
清,朱暄,朱暄,清,1886,光緒,12,,第3甲第82名,,,,,,
清,魏聯奎,魏联奎,清,1886,光緒,12,,第3甲第59名,,,,,,
清,魏延齡,魏延龄,清,1886,光緒,12,,第3甲第49名,,,,,,
清,吳濬,吴濬,清,1886,光緒,12,,第2甲第66名,,,,,,
清,吳國鏞,吴国镛,清,1886,光緒,12,,第2甲第83名,,,,,,
清,吳炳,吴炳,清,1886,光緒,12,,第2甲第85名,,,,,,
清,程搏萬,程搏万,清,1886,光緒,12,,第3甲第141名,,,,,,
清,倪教敷,倪教敷,清,1886,光緒,12,,第3甲第161名,,,,,,
清,侯葆文,侯葆文,清,1886,光緒,12,,第3甲第22名,,,,,,
清,鮑心增,鲍心增,清,1886,光緒,12,,第2甲第72名,,,,,,
清,鄒福保,邹福保,清,1886,光緒,12,,第1甲第2名,,,,,,
清,繆祐孫,缪祐孙,清,1886,光緒,12,,第2甲第29名,,,,,,
清,徐元瑞,徐元瑞,清,1886,光緒,12,,第3甲第37名,,,,,,
清,徐受廉,徐受廉,清,1886,光緒,12,,第2甲第58名,,,,,,
清,徐德欽,徐德钦,清,1886,光緒,12,,第3甲第2名,,,,,,
清,徐友麟,徐友麟,清,1886,光緒,12,,第3甲第71名,,,,,,
清,徐嘉言,徐嘉言,清,1886,光緒,12,,第2甲第33名,,,,,,
清,徐敏中,徐敏中,清,1886,光緒,12,,第2甲第91名,,,,,,
清,宗式坊,宗式坊,清,1886,光緒,12,,第3甲第180名,,,,,,
清,宋滋蘭,宋滋兰,清,1886,光緒,12,,第2甲第43名,,,,,,
清,宋滋蓍,宋滋蓍,清,1886,光緒,12,,第3甲第63名,,,,,,
清,宋嘉炳,宋嘉炳,清,1886,光緒,12,,第3甲第57名,,,,,,
清,宋萬選,宋万选,清,1886,光緒,12,,第3甲第150名,,,,,,
清,江聯蓉,江联蓉,清,1886,光緒,12,,第3甲第41名,,,,,,
清,江德宣,江德宣,清,1886,光緒,12,,第2甲第87名,,,,,,
清,江峰青,江峰青,清,1886,光緒,12,,第3甲第53名,,,,,,
清,江希曾,江希曾,清,1886,光緒,12,,第2甲第73名,,,,,,
清,汪懋琨,汪懋琨,清,1886,光緒,12,,第3甲第101名,,,,,,
清,汪時琛,汪时琛,清,1886,光緒,12,,第3甲第23名,,,,,,
清,馮芳澤,冯芳泽,清,1886,光緒,12,,第2甲第17名,馮誦淸,冯诵淸,,,,
清,顧曾燦,顾曾灿,清,1886,光緒,12,,第2甲第113名,,,,,,
清,渠綸閣,渠纶阁,清,1886,光緒,12,,第2甲第90名,,,,,,
清,潘泰謙,潘泰谦,清,1886,光緒,12,,第3甲第184名,,,,,,
清,梁乃賡,梁乃赓,清,1886,光緒,12,,第3甲第171名,,,,,,
清,梁卓午,梁卓午,清,1886,光緒,12,,第3甲第72名,,,,,,
清,沈維善,沈维善,清,1886,光緒,12,,第2甲第75名,,,,,,
清,沈士林,沈士林,清,1886,光緒,12,,第3甲第90名,,,,,,
清,凌彭年,凌彭年,清,1886,光緒,12,,第2甲第28名,,,,,,
清,凌芬,凌芬,清,1886,光緒,12,,第2甲第129名,,,,,,
清,連捷,连捷,清,1886,光緒,12,,第2甲第20名,,,,,,
清,逯蓉,逯蓉,清,1886,光緒,12,,第3甲第44名,,,,,,
清,左宜之,左宜之,清,1886,光緒,12,,第3甲第104名,,,,,,
清,查文清,查文清,清,1886,光緒,12,,第3甲第157名,,,,,,
清,李文煥,李文焕,清,1886,光緒,12,,第2甲第115名,,,,,,
清,李端榘,李端矩,清,1886,光緒,12,,第2甲第41名,,,,,,
清,李瑋堂,李玮堂,清,1886,光緒,12,,第2甲第54名,,,,,,
清,李子茂,李子茂,清,1886,光緒,12,,第2甲第118名,,,,,,
清,李子春,李子春,清,1886,光緒,12,,第3甲第110名,,,,,,
清,李子榮,李子荣,清,1886,光緒,12,,第2甲第59名,,,,,,
清,李宗唐,李宗唐,清,1886,光緒,12,,第3甲第66名,,,,,,
清,李宗裕,李宗裕,清,1886,光緒,12,,第3甲第126名,,,,,,
清,李垚,李垚,清,1886,光緒,12,,第3甲第85名,,,,,,
清,李夢瑩,李梦莹,清,1886,光緒,12,,第3甲第18名,,,,,,
清,李英華,李英华,清,1886,光緒,12,,第3甲第12名,,,,,,
清,李樹譽,李树誉,清,1886,光緒,12,,第3甲第145名,,,,,,
清,李樹敏,李树敏,清,1886,光緒,12,,第3甲第25名,,,,,,
清,李坦,李坦,清,1886,光緒,12,,第3甲第144名,,,,,,
清,李賀礽,李贺礽,清,1886,光緒,12,,第3甲第125名,,,,,,
清,李相,李相,清,1886,光緒,12,,第3甲第111名,,,,,,
清,李蟠根,李蟠根,清,1886,光緒,12,,第3甲第164名,,,,,,
清,李鐫齡,李镌龄,清,1886,光緒,12,,第2甲第70名,,,,,,
清,李煥堯,李焕尧,清,1886,光緒,12,,第2甲第47名,,,,,,
清,吉紳,吉绅,清,1886,光緒,12,,第3甲第3名,,,,,,
清,袁楚藩,袁楚藩,清,1886,光緒,12,,第3甲第54名,,,,,,
清,姚丙然,姚丙然,清,1886,光緒,12,,第2甲第6名,,,,,,
清,姚肇瀛,姚肇瀛,清,1886,光緒,12,,第2甲第35名,,,,,,
清,姚桐生,姚桐生,清,1886,光緒,12,,第2甲第99名,,,,,,
清,姚際虞,姚际虞,清,1886,光緒,12,,第3甲第186名,,,,,,
清,戴朝普,戴朝普,清,1886,光緒,12,,第3甲第116名,,,,,,
清,董汝明,董汝明,清,1886,光緒,12,,第3甲第139名,,,,,,
清,范克承,范克承,清,1886,光緒,12,,第3甲第124名,,,,,,
清,莊鍾濟,庄钟济,清,1886,光緒,12,,第3甲第7名,,,,,,
清,蔣傳夑,蒋传夑,清,1886,光緒,12,,第3甲第136名,,,,,,
清,蔣茂璧,蒋茂璧,清,1886,光緒,12,,第3甲第30名,,,,,,
清,蘇品仁,苏品仁,清,1886,光緒,12,,第3甲第159名,,,,,,
清,韓寶球,韩宝球,清,1886,光緒,12,,第3甲第92名,,,,,,
清,韓培森,韩培森,清,1886,光緒,12,,第2甲第44名,,,,,,
清,茹寶書,茹宝书,清,1886,光緒,12,,第3甲第19名,,,,,,
清,華鳳章,华凤章,清,1886,光緒,12,,第3甲第70名,,,,,,
清,華學瀾,华学澜,清,1886,光緒,12,,第2甲第9名,,,,,,
清,葛振元,葛振元,清,1886,光緒,12,,第2甲第30名,,,,,,
清,葛金烺,葛金烺,清,1886,光緒,12,,第2甲第48名,,,,,,
清,薛秉壬,薛秉壬,清,1886,光緒,12,,第3甲第167名,,,,,,
清,楚材,楚材,清,1886,光緒,12,,第3甲第95名,,,,,,
清,黃紹曾,黄绍曾,清,1886,光緒,12,,第3甲第165名,,,,,,
清,黃濟川,黄济川,清,1886,光緒,12,,第3甲第154名,,,,,,
清,黃兆岷,黄兆岷,清,1886,光緒,12,,第3甲第119名,,,,,,
清,黃祖直,黄祖直,清,1886,光緒,12,,第3甲第32名,,,,,,
清,黃運春,黄运春,清,1886,光緒,12,,第3甲第172名,,,,,,
清,黃耀奎,黄耀奎,清,1886,光緒,12,,第3甲第152名,,,,,,
清,蔡壽星,蔡寿星,清,1886,光緒,12,,第3甲第64名,,,,,,
清,葉大琛,叶大琛,清,1886,光緒,12,,第2甲第82名,,,,,,
清,葉大涵,叶大涵,清,1886,光緒,12,,第2甲第92名,,,,,,
清,杜甡,杜甡,清,1886,光緒,12,,第3甲第123名,,,,,,
清,杜友白,杜友白,清,1886,光緒,12,,第3甲第86名,,,,,,
清,林仰崧,林仰崧,清,1886,光緒,12,,第2甲第117名,,,,,,
清,林福熙,林福熙,清,1886,光緒,12,,第3甲第55名,,,,,,
清,林啟東,林启东,清,1886,光緒,12,,第2甲第101名,,,,,,
清,林履端,林履端,清,1886,光緒,12,,第3甲第114名,,,,,,
清,林鑑中,林鉴中,清,1886,光緒,12,,第2甲第97名,,,,,,
清,賀沅,贺沅,清,1886,光緒,12,,第2甲第98名,,,,,,
清,楊文春,杨文春,清,1886,光緒,12,,第2甲第103名,,,,,,
清,楊天霖,杨天霖,清,1886,光緒,12,,第2甲第46名,,,,,,
清,楊琮典,杨琮典,清,1886,光緒,12,,第2甲第39名,,,,,,
清,楊佑廷,杨佑廷,清,1886,光緒,12,,第3甲第26名,,,,,,
清,楊澍,杨澍,清,1886,光緒,12,,第3甲第138名,,,,,,
清,楊汝濱,杨汝滨,清,1886,光緒,12,,第3甲第118名,,,,,,
清,楊祖蘭,杨祖兰,清,1886,光緒,12,,第3甲第24名,,,,,,
清,楊嘉棟,杨嘉栋,清,1886,光緒,12,,第3甲第140名,,,,,,
清,楊森,杨森,清,1886,光緒,12,,第3甲第9名,,,,,,
清,楊增輝,杨增辉,清,1886,光緒,12,,第3甲第103名,,,,,,
清,楊書詹,杨书詹,清,1886,光緒,12,,第3甲第91名,,,,,,
清,楊錦江,杨锦江,清,1886,光緒,12,,第3甲第166名,,,,,,
清,郝秉忠,郝秉忠,清,1886,光緒,12,,第3甲第134名,,,,,,
清,胡裔麟,胡裔麟,清,1886,光緒,12,,第3甲第122名,,,,,,
清,胡文瀚,胡文瀚,清,1886,光緒,12,,第2甲第104名,,,,,,
清,胡之鈞,胡之钧,清,1886,光緒,12,,第2甲第121名,,,,,,
清,胡寶仁,胡宝仁,清,1886,光緒,12,,第3甲第87名,,,,,,
清,胡懋齡,胡懋龄,清,1886,光緒,12,,第3甲第121名,,,,,,
清,格哷鏗額,格哷铿额,清,1886,光緒,12,,第3甲第169名,,,,,,
清,松廷,松廷,清,1886,光緒,12,,第3甲第6名,,,,,,
清,梅汝鼎,梅汝鼎,清,1886,光緒,12,,第2甲第116名,,,,,,
清,趙新,赵新,清,1886,光緒,12,,第3甲第175名,,,,,,
清,趙廷光,赵廷光,清,1886,光緒,12,,第3甲第148名,,,,,,
清,趙俊升,赵俊升,清,1886,光緒,12,,第2甲第112名,,,,,,
清,趙以奎,赵以奎,清,1886,光緒,12,,第3甲第10名,,,,,,
清,趙以烱,赵以烱,清,1886,光緒,12,,第1甲第1名,,,,,,
清,趙臣翼,赵臣翼,清,1886,光緒,12,,第3甲第155名,,,,,,
清,史誠,史诚,清,1886,光緒,12,,第3甲第109名,,,,,,
清,史繼澤,史继泽,清,1886,光緒,12,,第3甲第94名,,,,,,
清,史緖任,史緖任,清,1886,光緒,12,,第2甲第51名,,,,,,
清,盛沅,盛沅,清,1886,光緒,12,,第2甲第56名,盛愷華,盛恺华,,,,
清,曹子昂,曹子昂,清,1886,光緒,12,,第3甲第135名,,,,,,
清,回長廉,回长廉,清,1886,光緒,12,,第3甲第60名,,,,,,
清,景厚,景厚,清,1886,光緒,12,,第3甲第99名,,,,,,
清,羅崇鼎,罗崇鼎,清,1886,光緒,12,,第3甲第160名,,,,,,
清,羅光烈,罗光烈,清,1886,光緒,12,,第2甲第36名,,,,,,
清,嚴祖慶,严祖庆,清,1886,光緒,12,,第3甲第83名,,,,,,
清,馬九如,马九如,清,1886,光緒,12,,第3甲第35名,,,,,,
清,馬芳田,马芳田,清,1886,光緒,12,,第2甲第80名,,,,,,
清,馬樹芬,马树芬,清,1886,光緒,12,,第3甲第112名,,,,,,
清,區震,区震,清,1886,光緒,12,,第2甲第120名,,,,,,
清,劉玉珂,刘玉珂,清,1886,光緒,12,,第2甲第32名,,,,,,
清,劉嶽雲,刘岳云,清,1886,光緒,12,,第2甲第49名,,,,,,
清,劉自然,刘自然,清,1886,光緒,12,,第3甲第174名,,,,,,
清,劉瀛,刘瀛,清,1886,光緒,12,,第3甲第176名,,,,,,
清,劉永清,刘永清,清,1886,光緒,12,,第3甲第129名,,,,,,
清,劉憲仁,刘宪仁,清,1886,光緒,12,,第3甲第78名,,,,,,
清,劉安科,刘安科,清,1886,光緒,12,,第2甲第119名,,,,,,
清,劉啟襄,刘启襄,清,1886,光緒,12,,第2甲第11名,,,,,,
清,劉啟彤,刘启彤,清,1886,光緒,12,,第3甲第29名,,,,,,
清,劉培,刘培,清,1886,光緒,12,,第3甲第33名,,,,,,
清,劉有光,刘有光,清,1886,光緒,12,,第3甲第108名,,,,,,
清,劉蘭馨,刘兰馨,清,1886,光緒,12,,第3甲第77名,,,,,,
清,劉翰藻,刘翰藻,清,1886,光緒,12,,第3甲第65名,,,,,,
清,劉楡生,刘楡生,清,1886,光緒,12,,第3甲第143名,,,,,,
清,劉果,刘果,清,1886,光緒,12,,第2甲第89名,,,,,,
清,劉學詢,刘学询,清,1886,光緒,12,,第3甲第183名,,,,,,
清,劉愈,刘愈,清,1886,光緒,12,,第3甲第56名,,,,,,
清,劉光祖,刘光祖,清,1886,光緒,12,,第3甲第45名,,,,,,
清,劉炳青,刘炳青,清,1886,光緒,12,,第3甲第151名,,,,,,
清,陸壽臣,陆寿臣,清,1886,光緒,12,,第2甲第42名,,,,,,
清,陳文然,陈文然,清,1886,光緒,12,,第3甲第52名,,,,,,
清,陳文塽,陈文塽,清,1886,光緒,12,,第2甲第52名,,,,,,
清,陳順鑲,陈顺镶,清,1886,光緒,12,,第3甲第61名,,,,,,
清,陳兆葵,陈兆葵,清,1886,光緒,12,,第2甲第130名,,,,,,
清,陳志喆,陈志喆,清,1886,光緒,12,,第2甲第31名,,,,,,
清,陳孝恪,陈孝恪,清,1886,光緒,12,,第3甲第106名,,,,,,
清,陳昌紳,陈昌绅,清,1886,光緒,12,,第2甲第7名,,,,,,
清,陳時中,陈时中,清,1886,光緒,12,,第3甲第21名,,,,,,
清,陳閬,陈阆,清,1886,光緒,12,,第3甲第102名,,,,,,
清,陳恆慶,陈恒庆,清,1886,光緒,12,,第2甲第106名,,,,,,
清,陳爔唐,陈爔唐,清,1886,光緒,12,,第2甲第34名,,,,,,
清,邱淮,邱淮,清,1886,光緒,12,,第2甲第50名,,,,,,
清,邱為鈺,邱为钰,清,1886,光緒,12,,第3甲第14名,,,,,,
清,闊普通武,阔普通武,清,1886,光緒,12,,第2甲第95名,,,,,,
清,覺羅慶頤,觉罗庆颐,清,1886,光緒,12,,第3甲第113名,,,,,,
清,周德至,周德至,清,1886,光緒,12,,第3甲第170名,,,,,,
清,周生錦,周生锦,清,1886,光緒,12,,第2甲第128名,,,,,,
清,屈光燭,屈光烛,清,1886,光緒,12,,第3甲第20名,,,,,,
清,聞捷,闻捷,清,1886,光緒,12,,第3甲第131名,,,,,,
清,段文元,段文元,清,1886,光緒,12,,第3甲第179名,,,,,,
清,段樹榛,段树榛,清,1886,光緒,12,,第2甲第108名,,,,,,
清,滕尚誠,滕尚诚,清,1886,光緒,12,,第3甲第147名,,,,,,
清,金鵬,金鹏,清,1886,光緒,12,,第3甲第69名,,,,,,
清,姜子珍,姜子珍,清,1886,光緒,12,,第3甲第13名,,,,,,
清,姜自騶,姜自驺,清,1886,光緒,12,,第2甲第2名,,,,,,
清,姜定鎬,姜定镐,清,1886,光緒,12,,第3甲第84名,,,,,,
清,曾福謙,曾福谦,清,1886,光緒,12,,第2甲第110名,,,,,,
清,余應雲,余应云,清,1886,光緒,12,,第3甲第36名,,,,,,
清,余贊年,余赞年,清,1886,光緒,12,,第2甲第61名,,,,,,
清,余朝紳,余朝绅,清,1886,光緒,12,,第2甲第81名,,,,,,
清,鍾大椿,钟大椿,清,1886,光緒,12,,第2甲第124名,,,,,,
清,鄭仲和,郑仲和,清,1886,光緒,12,,第3甲第11名,,,,,,
清,鄭寶琛,郑宝琛,清,1886,光緒,12,,第2甲第94名,,,,,,
清,党慶奎　,党庆奎　,清,1886,光緒,12,,第2甲第74名,,,,,,
清,党獻壽,党献寿,清,1886,光緒,12,,第3甲第51名,,,,,,
清,常牧,常牧,清,1886,光緒,12,,第2甲第21名,,,,,,
清,怡齡,怡龄,清,1886,光緒,12,,第2甲第76名,,,,,,
清,榮慶,荣庆,清,1886,光緒,12,,第2甲第127名,,,,,,
清,高楓,高枫,清,1886,光緒,12,,第3甲第50名,,,,,,
清,康克明,康克明,清,1886,光緒,12,,第2甲第68名,,,,,,
清,王樹枏,王树枏,清,1886,光緒,12,,三甲第四十八名進士,王樹枬,王树枬,晉卿,晋卿,陶廬,陶庐
中华民国,宋伯魯,宋伯鲁,清,1885,光緒,11,,,,,子鈍/芝棟/芝洞,子钝/芝栋/芝洞,,
中华民国,許溎祥,许溎祥,清,1885,光緒,11,,,誦禾,诵禾,,,,
中华民国,鄂卓爾榮慶,鄂卓尔荣庆,清,1883,光緒,9,,,,,實夫/華卿,实夫/华卿,,
清,葛寶華,葛宝华,清,1883,光緒,9,,,,,振卿,振卿,鍊石齋,炼石斋
中华民国,丁仁長,丁仁长,清,1883,光緒,9,,,,,伯厚,伯厚,潛客,潜客
清,張亨嘉,张亨嘉,清,1883,光緒,9,,,,,燮鈞/鐵君,燮钧/铁君,,
中华民国,趙尚輔,赵尚辅,清,1883,光緒,9,,二甲三十四名,,,翼之,翼之,,
清,張豫,张豫,清,1883,光緒,9,,,,,子虞,子虞,,
清,劉家模,刘家模,清,1883,光緒,9,,,,,,,,
清,王金鎔,王金镕,清,1883,光緒,9,,,,,,,,
清,王培佑,王培佑,清,1883,光緒,9,,,,,,,,
